"","ST","AREA","CARRIER","PLANNAME","METAL","PREMI27","PREMI50","actively_marketed","AB_CopayInnTier1","AB_CopayInnTier1A","AB_CoinsInnTier1","AB_CoinsInnTier1A","ER_CopayInnTier1","ER_CopayInnTier1A","ER_CoinsInnTier1","ER_CoinsInnTier1A","OM_CopayInnTier1","OM_CopayInnTier1A","OM_CoinsInnTier1","OM_CoinsInnTier1A","SD_CopayInnTier1","SD_CopayInnTier1A","SD_CoinsInnTier1","SD_CoinsInnTier1A","DEHBDedInnTier1IndividualA","MEHBDedInnTier1IndividualA","TEHBDedInnTier1IndividualA","Med_Deductible_Amount"
"14196","SC","SC35","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",327.55,558.2,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14197","SC","SC32","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",340.13,579.64,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14198","SC","SC31","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",312.45,532.48,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14199","SC","SC30","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",303.8,517.74,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14200","SC","SC29","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",345.94,589.56,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14201","SC","SC27","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",278.01,473.79,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14202","SC","SC26","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",300.34,511.84,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14203","SC","SC25","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",284.15,484.24,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14204","SC","SC24","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",330.53,563.29,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14205","SC","SC23","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",303.8,517.74,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14206","SC","SC22","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",317.17,540.52,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14207","SC","SC03","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",313.71,534.62,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14208","SC","SC28","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",320,545.34,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14209","SC","SC41","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 2","Bronze",304.9,519.61,TRUE,4,0,0,NA,4,0,0,NA,4,0,0,NA,4,0,0,NA,NA,NA,6300,6300
"14210","SC","SC38","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",443.62,756.01,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14211","SC","SC36","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",459.09,782.38,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14212","SC","SC37","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",497.31,847.51,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14213","SC","SC35","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",488.4,832.33,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14214","SC","SC33","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",479.49,817.14,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14215","SC","SC32","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",507.16,864.3,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14216","SC","SC31","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",465.89,793.97,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14217","SC","SC34","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",482.77,822.74,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14218","SC","SC30","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",452.99,771.99,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14219","SC","SC03","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",467.77,797.17,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14220","SC","SC29","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",515.83,879.08,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14221","SC","SC28","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",477.14,813.15,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14222","SC","SC26","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",447.84,763.2,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14223","SC","SC25","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",423.69,722.04,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14224","SC","SC27","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",414.54,706.46,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14225","SC","SC23","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",452.99,771.99,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14226","SC","SC24","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",492.85,839.92,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14227","SC","SC22","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",472.92,805.96,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14228","SC","SC20","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",459.09,782.38,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14229","SC","SC21","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",465.89,793.97,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14230","SC","SC18","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",448.07,763.6,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14231","SC","SC17","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",482.77,822.74,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14232","SC","SC02","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",509.27,867.89,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14233","SC","SC19","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",498.01,848.71,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14234","SC","SC16","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",465.89,793.97,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14235","SC","SC14","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",451.12,768.8,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14236","SC","SC15","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",465.66,793.57,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14237","SC","SC13","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",465.19,792.77,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14238","SC","SC12","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",475.97,811.15,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14239","SC","SC10","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",435.17,741.62,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14240","SC","SC11","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",457.92,780.38,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14241","SC","SC01","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",454.64,774.79,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14242","SC","SC07","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",454.17,773.99,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14243","SC","SC08","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",448.07,763.6,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14244","SC","SC06","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",515.83,879.08,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14245","SC","SC05","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",464.01,790.77,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14246","SC","SC46","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",516.3,879.88,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14247","SC","SC45","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",490.27,835.53,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14248","SC","SC43","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",506.69,863.5,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14249","SC","SC42","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",442.44,754.01,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14250","SC","SC44","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",448.54,764.4,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14251","SC","SC04","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",515.36,878.28,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14252","SC","SC39","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",488.4,832.33,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14253","SC","SC40","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",509.97,869.09,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14254","SC","SC41","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",454.64,774.79,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14255","SC","SC09","BlueCross BlueShield of South Carolina","BlueEssentials Silver 4","Silver",452.76,771.59,TRUE,4,0,0,NA,4,300,0,NA,4,0,0,NA,0,NA,3,30,0,3100,NA,3100
"14256","SC","SC09","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",458.88,782.02,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14257","SC","SC08","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",454.13,773.93,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14258","SC","SC07","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",460.31,784.45,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14259","SC","SC06","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",522.81,890.97,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14260","SC","SC05","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",470.29,801.46,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14261","SC","SC46","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",523.28,891.78,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14262","SC","SC44","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",454.6,774.74,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14263","SC","SC45","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",496.9,846.82,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14264","SC","SC43","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",513.54,875.17,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14265","SC","SC42","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",448.43,764.21,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14266","SC","SC41","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",460.78,785.26,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14267","SC","SC40","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",516.87,880.84,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14268","SC","SC39","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",495,843.58,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14269","SC","SC04","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",522.33,890.16,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14270","SC","SC38","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",449.61,766.23,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14271","SC","SC36","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",465.3,792.96,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14272","SC","SC37","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",504.03,858.97,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14273","SC","SC32","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",514.01,875.98,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14274","SC","SC34","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",489.3,833.86,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14275","SC","SC33","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",485.97,828.19,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14276","SC","SC29","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",522.81,890.97,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14277","SC","SC31","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",472.19,804.7,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14278","SC","SC30","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",459.12,782.43,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14279","SC","SC35","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",495,843.58,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14280","SC","SC28","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",483.6,824.14,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14281","SC","SC03","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",474.09,807.94,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14282","SC","SC27","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",420.15,716.01,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14283","SC","SC25","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",429.41,731.81,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14284","SC","SC26","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",453.89,773.52,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14285","SC","SC24","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",499.52,851.28,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14286","SC","SC22","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",479.32,816.85,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14287","SC","SC19","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",504.75,860.19,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14288","SC","SC02","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",516.15,879.63,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14289","SC","SC21","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",472.19,804.7,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14290","SC","SC20","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",465.3,792.96,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14291","SC","SC23","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",459.12,782.43,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14292","SC","SC17","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",489.3,833.86,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14293","SC","SC16","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",472.19,804.7,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14294","SC","SC18","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",454.13,773.93,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14295","SC","SC15","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",471.95,804.3,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14296","SC","SC14","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",457.22,779.19,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14297","SC","SC11","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",464.11,790.93,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14298","SC","SC12","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",482.41,822.12,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14299","SC","SC13","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",471.48,803.49,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14300","SC","SC01","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",460.78,785.26,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14301","SC","SC10","BlueCross BlueShield of South Carolina","BlueEssentials HD Silver 6","Silver",441.06,751.65,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,4300,4300
"14302","SC","SC46","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",346.14,589.9,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14303","SC","SC05","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",311.09,530.16,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14304","SC","SC44","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",300.71,512.48,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14305","SC","SC42","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",296.63,505.51,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14306","SC","SC43","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",339.7,578.91,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14307","SC","SC45","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",328.69,560.16,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14308","SC","SC40","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",341.9,582.66,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14309","SC","SC41","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",304.8,519.44,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14310","SC","SC04","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",345.51,588.82,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14311","SC","SC39","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",327.44,558.02,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14312","SC","SC37","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",333.41,568.2,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14313","SC","SC38","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",297.41,506.85,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14314","SC","SC35","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",327.44,558.02,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14315","SC","SC36","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",307.79,524.53,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14316","SC","SC33","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",321.46,547.84,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14317","SC","SC34","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",323.66,551.59,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14318","SC","SC32","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",340.01,579.45,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14319","SC","SC31","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",312.35,532.3,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14320","SC","SC30","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",303.7,517.57,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14321","SC","SC03","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",313.6,534.44,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
"14322","SC","SC29","BlueCross BlueShield of South Carolina","BlueEssentials HD Bronze 5","Bronze",345.83,589.36,TRUE,2,0,0,NA,2,0,0,NA,2,0,0,NA,2,0,0,NA,NA,NA,6750,6750
